ga,group,model_form,p_marg
19.4,G3,piecewise_diagnostic,0.78519235537268
19.5,G3,piecewise_diagnostic,0.7845924524238173
19.6,G3,piecewise_diagnostic,0.7839925494749546
19.7,G3,piecewise_diagnostic,0.7833905432024542
19.8,G3,piecewise_diagnostic,0.7827883660578631
19.9,G3,piecewise_diagnostic,0.7821857865649733
20.0,G3,piecewise_diagnostic,0.7815813481277477
20.1,G3,piecewise_diagnostic,0.7845189042238961
20.2,G3,piecewise_diagnostic,0.7874370474531355
20.3,G3,piecewise_diagnostic,0.7903349423383281
20.4,G3,piecewise_diagnostic,0.7932122589010413
20.5,G3,piecewise_diagnostic,0.7960695964758853
20.6,G3,piecewise_diagnostic,0.7989067862002457
20.7,G3,piecewise_diagnostic,0.8017236638009873
20.8,G3,piecewise_diagnostic,0.8045185762456536
20.9,G3,piecewise_diagnostic,0.8072928353003687
21.0,G3,piecewise_diagnostic,0.8100462935726063
21.1,G3,piecewise_diagnostic,0.812778806840771
21.2,G3,piecewise_diagnostic,0.8154894010525349
21.3,G3,piecewise_diagnostic,0.8181780570866668
21.4,G3,piecewise_diagnostic,0.8208453433259666
21.5,G3,piecewise_diagnostic,0.8234911359526617
21.6,G3,piecewise_diagnostic,0.8261151788136272
21.7,G3,piecewise_diagnostic,0.8287160493739177
21.8,G3,piecewise_diagnostic,0.8312950662560784
21.9,G3,piecewise_diagnostic,0.8338521262405265
22.0,G3,piecewise_diagnostic,0.8363871309033457
22.1,G3,piecewise_diagnostic,0.8388989703123936
22.2,G3,piecewise_diagnostic,0.8413879670346756
22.3,G3,piecewise_diagnostic,0.8438546293083514
22.4,G3,piecewise_diagnostic,0.8462988793367932
22.5,G3,piecewise_diagnostic,0.8487203578244354
22.6,G3,piecewise_diagnostic,0.8511179308207966
22.7,G3,piecewise_diagnostic,0.8534928773459322
22.8,G3,piecewise_diagnostic,0.8558451400915431
22.9,G3,piecewise_diagnostic,0.8581746664734176
23.0,G3,piecewise_diagnostic,0.8604802200279175
23.1,G3,piecewise_diagnostic,0.8627624774855693
23.2,G3,piecewise_diagnostic,0.8650218640909121
23.3,G3,piecewise_diagnostic,0.867258347389708
23.4,G3,piecewise_diagnostic,0.8694714617423757
23.5,G3,piecewise_diagnostic,0.8716603969510283
23.6,G3,piecewise_diagnostic,0.8738263572297469
23.7,G3,piecewise_diagnostic,0.8759693298240672
23.8,G3,piecewise_diagnostic,0.8780893064812402
23.9,G3,piecewise_diagnostic,0.8801849396076782
24.0,G3,piecewise_diagnostic,0.8822572548585005
24.1,G3,piecewise_diagnostic,0.8843065785360822
24.2,G3,piecewise_diagnostic,0.8863329214016736
24.3,G3,piecewise_diagnostic,0.888335714586684
24.4,G3,piecewise_diagnostic,0.8903144885187192
24.5,G3,piecewise_diagnostic,0.8922703449616425
24.6,G3,piecewise_diagnostic,0.8942033130222975
24.7,G3,piecewise_diagnostic,0.8961134259634342
24.8,G3,piecewise_diagnostic,0.8979992456488296
24.9,G3,piecewise_diagnostic,0.8998621252596025
25.0,G3,piecewise_diagnostic,0.9017022832235879
10.0,G4,piecewise_diagnostic,0.6400384506938314
10.1,G4,piecewise_diagnostic,0.6472952149986239
10.2,G4,piecewise_diagnostic,0.6545183474351008
10.3,G4,piecewise_diagnostic,0.6617054802795006
10.4,G4,piecewise_diagnostic,0.668853077541328
10.5,G4,piecewise_diagnostic,0.6759585607618525
10.6,G4,piecewise_diagnostic,0.683019570298585
10.7,G4,piecewise_diagnostic,0.6900322467783031
10.8,G4,piecewise_diagnostic,0.6969947424320746
10.9,G4,piecewise_diagnostic,0.70390455903792
11.0,G4,piecewise_diagnostic,0.710757716411331
11.1,G4,piecewise_diagnostic,0.7175530588035246
11.2,G4,piecewise_diagnostic,0.7242876920671586
11.3,G4,piecewise_diagnostic,0.730958315400607
11.4,G4,piecewise_diagnostic,0.7375638163058542
11.5,G4,piecewise_diagnostic,0.7441010506475328
11.6,G4,piecewise_diagnostic,0.7505675992510886
11.7,G4,piecewise_diagnostic,0.7569623257557178
11.8,G4,piecewise_diagnostic,0.7632817968049856
11.9,G4,piecewise_diagnostic,0.7695246530258323
12.0,G4,piecewise_diagnostic,0.7756896715812327
12.1,G4,piecewise_diagnostic,0.7817730993397952
12.2,G4,piecewise_diagnostic,0.7877747867444669
12.3,G4,piecewise_diagnostic,0.7936931812909109
12.4,G4,piecewise_diagnostic,0.7995247485725433
12.5,G4,piecewise_diagnostic,0.8052701078642436
12.6,G4,piecewise_diagnostic,0.8047001358134813
12.7,G4,piecewise_diagnostic,0.804128462048216
12.8,G4,piecewise_diagnostic,0.8035567882829507
12.9,G4,piecewise_diagnostic,0.8029837833868502
13.0,G4,piecewise_diagnostic,0.8024096951330831
13.1,G4,piecewise_diagnostic,0.8018356068793159
13.2,G4,piecewise_diagnostic,0.8012595850409053
13.3,G4,piecewise_diagnostic,0.8006830929471839
13.4,G4,piecewise_diagnostic,0.800106463406957
13.5,G4,piecewise_diagnostic,0.7995275783136695
13.6,G4,piecewise_diagnostic,0.7989486932203821
13.7,G4,piecewise_diagnostic,0.7983690685247631
13.8,G4,piecewise_diagnostic,0.7977878014635195
13.9,G4,piecewise_diagnostic,0.7972065344022755
14.0,G4,piecewise_diagnostic,0.7966239312736713
14.1,G4,piecewise_diagnostic,0.7960402934666516
14.2,G4,piecewise_diagnostic,0.7954566556596324
14.3,G4,piecewise_diagnostic,0.794871091155145
14.4,G4,piecewise_diagnostic,0.7942850940144215
14.5,G4,piecewise_diagnostic,0.7936989332568999
14.6,G4,piecewise_diagnostic,0.7931105883837243
14.7,G4,piecewise_diagnostic,0.7925222435105488
14.8,G4,piecewise_diagnostic,0.7919331447000707
14.9,G4,piecewise_diagnostic,0.7913424638841349
15.0,G4,piecewise_diagnostic,0.7907517830681994
15.1,G4,piecewise_diagnostic,0.7901597640696049
15.2,G4,piecewise_diagnostic,0.7895667592882702
15.3,G4,piecewise_diagnostic,0.7889737545069359
15.4,G4,piecewise_diagnostic,0.7883788335145473
15.5,G4,piecewise_diagnostic,0.7877835169320443
15.6,G4,piecewise_diagnostic,0.7871880119189234
15.7,G4,piecewise_diagnostic,0.7865903958855184
15.8,G4,piecewise_diagnostic,0.7859927798521138
15.9,G4,piecewise_diagnostic,0.785394397680202
16.0,G4,piecewise_diagnostic,0.7847944947313394
16.1,G4,piecewise_diagnostic,0.7841945917824772
16.2,G4,piecewise_diagnostic,0.7835933514401214
16.3,G4,piecewise_diagnostic,0.7829911742955309
16.4,G4,piecewise_diagnostic,0.7823889971509399
16.5,G4,piecewise_diagnostic,0.7817849179499059
16.6,G4,piecewise_diagnostic,0.7811804795126808
16.7,G4,piecewise_diagnostic,0.780575829293394
16.8,G4,piecewise_diagnostic,0.7799691426490418
16.9,G4,piecewise_diagnostic,0.7793624560046901
17.0,G4,piecewise_diagnostic,0.7787549932459611
17.1,G4,piecewise_diagnostic,0.7781460716614235
17.2,G4,piecewise_diagnostic,0.7775371500768855
17.3,G4,piecewise_diagnostic,0.7769268948687281
17.4,G4,piecewise_diagnostic,0.7763157517913686
17.5,G4,piecewise_diagnostic,0.7757046087140085
17.6,G4,piecewise_diagnostic,0.7750915814629477
17.7,G4,piecewise_diagnostic,0.7744782305195127
17.8,G4,piecewise_diagnostic,0.7738646460074742
17.9,G4,piecewise_diagnostic,0.7732491010030244
18.0,G4,piecewise_diagnostic,0.7726335559985742
18.1,G4,piecewise_diagnostic,0.7720172272153724
18.2,G4,piecewise_diagnostic,0.7713995021321829
18.3,G4,piecewise_diagnostic,0.7707817770489931
18.4,G4,piecewise_diagnostic,0.7701627251615816
18.5,G4,piecewise_diagnostic,0.7695428341580149
18.6,G4,piecewise_diagnostic,0.768922943154448
18.7,G4,piecewise_diagnostic,0.7683011896385499
18.8,G4,piecewise_diagnostic,0.767679147047898
18.9,G4,piecewise_diagnostic,0.7670568507656923
19.0,G4,piecewise_diagnostic,0.7664326710949918
19.1,G4,piecewise_diagnostic,0.7658084914242909
19.2,G4,piecewise_diagnostic,0.7651835227022772
19.3,G4,piecewise_diagnostic,0.7645572206310931
19.4,G4,piecewise_diagnostic,0.7639309185599086
19.5,G4,piecewise_diagnostic,0.7633032996144063
19.6,G4,piecewise_diagnostic,0.7626748899935892
19.7,G4,piecewise_diagnostic,0.7620464803727721
19.8,G4,piecewise_diagnostic,0.7614162337203075
19.9,G4,piecewise_diagnostic,0.7607857315707229
20.0,G4,piecewise_diagnostic,0.7601549573646277
20.1,G4,piecewise_diagnostic,0.7632262564918278
20.2,G4,piecewise_diagnostic,0.7662796220349912
20.3,G4,piecewise_diagnostic,0.7693148379418959
20.4,G4,piecewise_diagnostic,0.772331692324567
20.5,G4,piecewise_diagnostic,0.7753289477750753
20.6,G4,piecewise_diagnostic,0.7783070699291557
20.7,G4,piecewise_diagnostic,0.7812661881891371
20.8,G4,piecewise_diagnostic,0.7842061091319692
20.9,G4,piecewise_diagnostic,0.787126217538928
21.0,G4,piecewise_diagnostic,0.7900257440164294
21.1,G4,piecewise_diagnostic,0.7929054902994892
21.2,G4,piecewise_diagnostic,0.795765282183307
21.3,G4,piecewise_diagnostic,0.7986049500177214
21.4,G4,piecewise_diagnostic,0.8014230768749689
21.5,G4,piecewise_diagnostic,0.8042205001180109
21.6,G4,piecewise_diagnostic,0.806997293302303
21.7,G4,piecewise_diagnostic,0.8097533067054117
21.8,G4,piecewise_diagnostic,0.8124878021245832
21.9,G4,piecewise_diagnostic,0.8152002844856281
22.0,G4,piecewise_diagnostic,0.8178915446011193
22.1,G4,piecewise_diagnostic,0.8205614530722268
22.2,G4,piecewise_diagnostic,0.823209885260256
22.3,G4,piecewise_diagnostic,0.8258352541433801
22.4,G4,piecewise_diagnostic,0.8284387887159571
22.5,G4,piecewise_diagnostic,0.831020484880196
22.6,G4,piecewise_diagnostic,0.8335802385909115
22.7,G4,piecewise_diagnostic,0.8361171860938357
22.8,G4,piecewise_diagnostic,0.8386311485284778
22.9,G4,piecewise_diagnostic,0.8411228714748662
23.0,G4,piecewise_diagnostic,0.8435922715281537
23.1,G4,piecewise_diagnostic,0.846039235589238
23.2,G4,piecewise_diagnostic,0.8484621265799872
23.3,G4,piecewise_diagnostic,0.8508624626472947
23.4,G4,piecewise_diagnostic,0.853240180926451
23.5,G4,piecewise_diagnostic,0.8555952232940652
23.6,G4,piecewise_diagnostic,0.8579266045234838
23.7,G4,piecewise_diagnostic,0.8602344856410153
23.8,G4,piecewise_diagnostic,0.8625195388469724
23.9,G4,piecewise_diagnostic,0.8647817262440696
24.0,G4,piecewise_diagnostic,0.8670208330791916
24.1,G4,piecewise_diagnostic,0.8692355327968859
24.2,G4,piecewise_diagnostic,0.8714272779287563
24.3,G4,piecewise_diagnostic,0.8735960504062676
24.4,G4,piecewise_diagnostic,0.8757418366967383
24.5,G4,piecewise_diagnostic,0.8778635404227468
24.6,G4,piecewise_diagnostic,0.8799616681451978
24.7,G4,piecewise_diagnostic,0.8820367974725892
24.8,G4,piecewise_diagnostic,0.8840889340515703
24.9,G4,piecewise_diagnostic,0.8861177595454183
25.0,G4,piecewise_diagnostic,0.8881222856174503
10.0,G5,piecewise_diagnostic,0.5937442245716678
10.1,G5,piecewise_diagnostic,0.6011434572522593
10.2,G5,piecewise_diagnostic,0.6085278392889988
10.3,G5,piecewise_diagnostic,0.6158946922533269
10.4,G5,piecewise_diagnostic,0.6232408027411253
10.5,G5,piecewise_diagnostic,0.6305631295357089
10.6,G5,piecewise_diagnostic,0.6378590706781312
10.7,G5,piecewise_diagnostic,0.6451251407192974
10.8,G5,piecewise_diagnostic,0.6523586787901978
10.9,G5,piecewise_diagnostic,0.659557095347634
11.0,G5,piecewise_diagnostic,0.6667165751885561
11.1,G5,piecewise_diagnostic,0.6738350705248675
11.2,G5,piecewise_diagnostic,0.6809098090996049
11.3,G5,piecewise_diagnostic,0.6879369885398898
11.4,G5,piecewise_diagnostic,0.6949150022715449
11.5,G5,piecewise_diagnostic,0.7018407685033162
11.6,G5,piecewise_diagnostic,0.7087110428159756
11.7,G5,piecewise_diagnostic,0.7155242767577086
11.8,G5,piecewise_diagnostic,0.7222771333546514
11.9,G5,piecewise_diagnostic,0.7289671420948279
12.0,G5,piecewise_diagnostic,0.7355927458664624
12.1,G5,piecewise_diagnostic,0.7421503092285374
12.2,G5,piecewise_diagnostic,0.7486383314195193
12.3,G5,piecewise_diagnostic,0.7550551833409771
12.4,G5,piecewise_diagnostic,0.7613968960911643
12.5,G5,piecewise_diagnostic,0.7676631095813631
12.6,G5,piecewise_diagnostic,0.767040758201082
12.7,G5,piecewise_diagnostic,0.7664165785303809
12.8,G5,piecewise_diagnostic,0.7657923988596802
12.9,G5,piecewise_diagnostic,0.7651673754180587
13.0,G5,piecewise_diagnostic,0.7645410733468745
13.1,G5,piecewise_diagnostic,0.76391477127569
13.2,G5,piecewise_diagnostic,0.7632870979934633
13.3,G5,piecewise_diagnostic,0.7626586883726464
13.4,G5,piecewise_diagnostic,0.7620302787518295
13.5,G5,piecewise_diagnostic,0.7613999781499073
13.6,G5,piecewise_diagnostic,0.760769476000323
13.7,G5,piecewise_diagnostic,0.7601386482363873
13.8,G5,piecewise_diagnostic,0.7595060687476142
13.9,G5,piecewise_diagnostic,0.7588734892588406
14.0,G5,piecewise_diagnostic,0.7582400647501589
14.1,G5,piecewise_diagnostic,0.7576054232791608
14.2,G5,piecewise_diagnostic,0.7569707818081629
14.3,G5,piecewise_diagnostic,0.7563347837943339
14.4,G5,piecewise_diagnostic,0.7556980958641055
14.5,G5,piecewise_diagnostic,0.7550614079338768
14.6,G5,piecewise_diagnostic,0.7544228599453102
14.7,G5,piecewise_diagnostic,0.7537841412434907
14.8,G5,piecewise_diagnostic,0.7531450820193057
14.9,G5,piecewise_diagnostic,0.7525043483967702
15.0,G5,piecewise_diagnostic,0.7518636147742348
15.1,G5,piecewise_diagnostic,0.7512220374845638
15.2,G5,piecewise_diagnostic,0.7505793049539836
15.3,G5,piecewise_diagnostic,0.7499365724234033
15.4,G5,piecewise_diagnostic,0.7492925012936109
15.5,G5,piecewise_diagnostic,0.7486477860279883
15.6,G5,piecewise_diagnostic,0.7480030707623658
15.7,G5,piecewise_diagnostic,0.7473565302984851
15.8,G5,piecewise_diagnostic,0.7467098486296624
15.9,G5,piecewise_diagnostic,0.7460628135293993
16.0,G5,piecewise_diagnostic,0.7454141819465393
16.1,G5,piecewise_diagnostic,0.7447655503636792
16.2,G5,piecewise_diagnostic,0.7441160791262678
16.3,G5,piecewise_diagnostic,0.7434655142743098
16.4,G5,piecewise_diagnostic,0.7428149494223519
16.5,G5,piecewise_diagnostic,0.7421630672231871
16.6,G5,piecewise_diagnostic,0.7415105859012767
16.7,G5,piecewise_diagnostic,0.7408581045793663
16.8,G5,piecewise_diagnostic,0.7402038368636203
16.9,G5,piecewise_diagnostic,0.7395494560235131
17.0,G5,piecewise_diagnostic,0.7388947109183452
17.1,G5,piecewise_diagnostic,0.7382384476627845
17.2,G5,piecewise_diagnostic,0.7375821844072231
17.3,G5,piecewise_diagnostic,0.7369250882200384
17.4,G5,piecewise_diagnostic,0.7362669598011093
17.5,G5,piecewise_diagnostic,0.7356088313821803
17.6,G5,piecewise_diagnostic,0.7349494102001304
17.7,G5,piecewise_diagnostic,0.7342894340175907
17.8,G5,piecewise_diagnostic,0.7336294578350501
17.9,G5,piecewise_diagnostic,0.7329677380034533
18.0,G5,piecewise_diagnostic,0.7323059316030338
18.1,G5,piecewise_diagnostic,0.731643752249825
18.2,G5,piecewise_diagnostic,0.730980133321514
18.3,G5,piecewise_diagnostic,0.7303165143932031
18.4,G5,piecewise_diagnostic,0.7296520720092641
18.5,G5,piecewise_diagnostic,0.7289866583855614
18.6,G5,piecewise_diagnostic,0.7283212447618588
18.7,G5,piecewise_diagnostic,0.7276545663053992
18.8,G5,piecewise_diagnostic,0.7269873759595501
18.9,G5,piecewise_diagnostic,0.7263201856137017
19.0,G5,piecewise_diagnostic,0.7256512982888014
19.1,G5,piecewise_diagnostic,0.7249823493330071
19.2,G5,piecewise_diagnostic,0.7243130209465907
19.3,G5,piecewise_diagnostic,0.7236423316301951
19.4,G5,piecewise_diagnostic,0.7229716423138001
19.5,G5,piecewise_diagnostic,0.7223001418054967
19.6,G5,piecewise_diagnostic,0.7216277305131519
19.7,G5,piecewise_diagnostic,0.7209553192208076
19.8,G5,piecewise_diagnostic,0.7202816743768816
19.9,G5,piecewise_diagnostic,0.7196075596266915
20.0,G5,piecewise_diagnostic,0.718933444876501
20.1,G5,piecewise_diagnostic,0.7222177040707727
20.2,G5,piecewise_diagnostic,0.7254872717854105
20.3,G5,piecewise_diagnostic,0.7287419189273578
20.4,G5,piecewise_diagnostic,0.7319813813100938
20.5,G5,piecewise_diagnostic,0.7352048204415562
20.6,G5,piecewise_diagnostic,0.7384119630217478
20.7,G5,piecewise_diagnostic,0.7416031070036244
20.8,G5,piecewise_diagnostic,0.7447780032390081
20.9,G5,piecewise_diagnostic,0.7479363441281845
21.0,G5,piecewise_diagnostic,0.7510767788784999
21.1,G5,piecewise_diagnostic,0.7542002014535291
21.2,G5,piecewise_diagnostic,0.7573063789689677
21.3,G5,piecewise_diagnostic,0.7603950824795782
21.4,G5,piecewise_diagnostic,0.7634653135190006
21.5,G5,piecewise_diagnostic,0.7665170699217779
21.6,G5,piecewise_diagnostic,0.7695506543514079
21.7,G5,piecewise_diagnostic,0.7725658554468046
21.8,G5,piecewise_diagnostic,0.7755622762415633
21.9,G5,piecewise_diagnostic,0.7785387133969812
22.0,G5,piecewise_diagnostic,0.7814961261963309
22.1,G5,piecewise_diagnostic,0.7844343217671625
22.2,G5,piecewise_diagnostic,0.7873531116445553
22.3,G5,piecewise_diagnostic,0.7902513324788415
22.4,G5,piecewise_diagnostic,0.7931293060586287
22.5,G5,piecewise_diagnostic,0.7959873072995207
22.6,G5,piecewise_diagnostic,0.798825167125945
22.7,G5,piecewise_diagnostic,0.8016423836480492
22.8,G5,piecewise_diagnostic,0.8044379739222141
22.9,G5,piecewise_diagnostic,0.807212918227149
23.0,G5,piecewise_diagnostic,0.809967067428534
23.1,G5,piecewise_diagnostic,0.8127002770856764
23.2,G5,piecewise_diagnostic,0.8154112214706216
23.3,G5,piecewise_diagnostic,0.8181005816705301
23.4,G5,piecewise_diagnostic,0.8207685769836429
23.5,G5,piecewise_diagnostic,0.8234150833702022
23.6,G5,piecewise_diagnostic,0.8260394847988521
23.7,G5,piecewise_diagnostic,0.828641075730753
23.8,G5,piecewise_diagnostic,0.8312208171136047
23.9,G5,piecewise_diagnostic,0.8337786055045766
24.0,G5,piecewise_diagnostic,0.8363143422564279
24.1,G5,piecewise_diagnostic,0.8388265490211548
24.2,G5,piecewise_diagnostic,0.8413162829376529
24.3,G5,piecewise_diagnostic,0.8437836855302518
24.4,G5,piecewise_diagnostic,0.8462286787797276
24.5,G5,piecewise_diagnostic,0.8486505298967458
24.6,G5,piecewise_diagnostic,0.8510488500510216
24.7,G5,piecewise_diagnostic,0.85342454608205
24.8,G5,piecewise_diagnostic,0.8557775604611229
24.9,G5,piecewise_diagnostic,0.8581078403845015
25.0,G5,piecewise_diagnostic,0.8604137713569356
